"security_id","company_name","nested_zip_file_name","inner_sequence","inner_file_name","inner_relative_path","inner_extension","content_role","content_read_status","content_error"
"298040","효성중공업","[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2023.03.09).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2023.03.09).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","1","01316245_2022-05-13.xbrl","01316245_2022-05-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","2","01316245_entry_point_2022-05-13.xsd","01316245_entry_point_2022-05-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","3","dim_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2022-05-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","4","cal_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2022-05-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","5","pre_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2022-05-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","6","role_ifrs_for_01316245-dim_2022-05-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2022-05-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","7","lab_01316245-ko_2022-05-13.xml","labels/lab_01316245-ko_2022-05-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2022.08.11).zip","8","lab_01316245-en_2022-05-13.xml","labels/lab_01316245-en_2022-05-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]반기보고서_IFRS(원문XBRL)(2023.08.11).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2020.11.16).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.05.14).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2021.11.12).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","1","01316245_2022-05-13.xbrl","01316245_2022-05-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","2","01316245_entry_point_2022-05-13.xsd","01316245_entry_point_2022-05-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","3","dim_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2022-05-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","4","cal_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2022-05-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","5","pre_ifrs_for_01316245_2022-05-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2022-05-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","6","role_ifrs_for_01316245-dim_2022-05-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2022-05-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","7","lab_01316245-ko_2022-05-13.xml","labels/lab_01316245-ko_2022-05-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2022.11.11).zip","8","lab_01316245-en_2022-05-13.xml","labels/lab_01316245-en_2022-05-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]분기보고서_IFRS(원문XBRL)(2023.05.12).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","1","01316245_2018-08-13.xbrl","01316245_2018-08-13.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","2","01316245_entry_point_2018-08-13.xsd","01316245_entry_point_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","3","dim_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/dim_ifrs_for_01316245_2018-08-13.xml",".xml","DEFINITION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","4","cal_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/cal_ifrs_for_01316245_2018-08-13.xml",".xml","CALCULATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","5","pre_ifrs_for_01316245_2018-08-13.xml","ifrs_for_01316245/dimensions_ifrs_for_01316245/pre_ifrs_for_01316245_2018-08-13.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","6","role_ifrs_for_01316245-dim_2018-08-13.xsd","ifrs_for_01316245/dimensions_ifrs_for_01316245/role_ifrs_for_01316245-dim_2018-08-13.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","7","lab_01316245-ko_2018-08-13.xml","labels/lab_01316245-ko_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"298040","효성중공업","[효성중공업]사업보고서_IFRS(원문XBRL)(2021.03.10).zip","8","lab_01316245-en_2018-08-13.xml","labels/lab_01316245-en_2018-08-13.xml",".xml","LABEL_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","1","00105855_2011-05-24.xbrl","00105855_2011-05-24.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","2","00105855_entry_point_2011-05-24.xsd","00105855_entry_point_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","3","dim_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/dim_ifrs_for_00105855_2011-05-24.xml",".xml","DEFINITION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","4","cal_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/cal_ifrs_for_00105855_2011-05-24.xml",".xml","CALCULATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","5","pre_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/pre_ifrs_for_00105855_2011-05-24.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","6","role_ifrs_for_00105855-dim_2011-05-24.xsd","ifrs_for_00105855/dimensions_ifrs_for_00105855/role_ifrs_for_00105855-dim_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","7","lab_00105855-ko_2011-05-24.xml","labels/lab_00105855-ko_2011-05-24.xml",".xml","LABEL_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","8","lab_00105855-en_2011-05-24.xml","labels/lab_00105855-en_2011-05-24.xml",".xml","LABEL_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","1","00105855_2011-05-24.xbrl","00105855_2011-05-24.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","2","00105855_entry_point_2011-05-24.xsd","00105855_entry_point_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","3","dim_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/dim_ifrs_for_00105855_2011-05-24.xml",".xml","DEFINITION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","4","cal_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/cal_ifrs_for_00105855_2011-05-24.xml",".xml","CALCULATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","5","pre_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/pre_ifrs_for_00105855_2011-05-24.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","6","role_ifrs_for_00105855-dim_2011-05-24.xsd","ifrs_for_00105855/dimensions_ifrs_for_00105855/role_ifrs_for_00105855-dim_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","7","lab_00105855-ko_2011-05-24.xml","labels/lab_00105855-ko_2011-05-24.xml",".xml","LABEL_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2022.08.16).zip","8","lab_00105855-en_2011-05-24.xml","labels/lab_00105855-en_2011-05-24.xml",".xml","LABEL_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","1","00105855_2011-05-24.xbrl","00105855_2011-05-24.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","2","00105855_entry_point_2011-05-24.xsd","00105855_entry_point_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","3","dim_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/dim_ifrs_for_00105855_2011-05-24.xml",".xml","DEFINITION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","4","cal_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/cal_ifrs_for_00105855_2011-05-24.xml",".xml","CALCULATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","5","pre_ifrs_for_00105855_2011-05-24.xml","ifrs_for_00105855/dimensions_ifrs_for_00105855/pre_ifrs_for_00105855_2011-05-24.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","6","role_ifrs_for_00105855-dim_2011-05-24.xsd","ifrs_for_00105855/dimensions_ifrs_for_00105855/role_ifrs_for_00105855-dim_2011-05-24.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"010120","LS일렉트릭","[엘에스일렉트릭]반기보고서_IFRS(원문XBRL)(2023.08.14).zip","7","lab_00105855-ko_2011-05-24.xml","labels/lab_00105855-ko_2011-05-24.xml",".xml","LABEL_LINKBASE","PASS",""
