"security_id","company_name","outer_package_file_name","outer_package_sha256","nested_zip_file_name","nested_zip_sha256","inner_sequence","inner_relative_path","inner_file_name","inner_extension","uncompressed_size_bytes","compressed_size_bytes","is_instance_candidate","is_xsd","is_label_marker","is_presentation_marker","is_calculation_marker","is_definition_marker","inner_sha256","inner_status","inner_error"
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","4","entity00362441_2023-09-30_cal.xml","entity00362441_2023-09-30_cal.xml",".xml","130523","6331","False","False","False","False","True","False","2BF1FBB6906FC5B71263A2E41DC802EE21893C2AA561326D5F5D8D7780C529A8","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","5","entity00362441_2023-09-30_pre.xml","entity00362441_2023-09-30_pre.xml",".xml","204996","9254","False","False","False","True","False","False","2520BA2F3316CF7000C6BE4750E5FB36E1F9D00AE70E7E0D6FE72E1CFC96EB74","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","6","entity00362441_2023-09-30_lab-ko.xml","entity00362441_2023-09-30_lab-ko.xml",".xml","290252","15921","False","False","True","False","False","False","1CB751339799FD276C8341C2A498B6A6FDF6AABC326CAC0A0526D512FD720486","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","7","entity00362441_2023-09-30_lab-en.xml","entity00362441_2023-09-30_lab-en.xml",".xml","297079","15396","False","False","True","False","False","False","36C2BC7158B378861E07B9C4C867E12CC1D3214C1F009CB1A99FF00B880D21B3","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","1","entity00362441_2024-03-31.xbrl","entity00362441_2024-03-31.xbrl",".xbrl","2473991","107290","True","False","False","False","False","False","DF178709708F0AC303BD3EF845ED78D3EA1F36B8D0C4E6CDCD19C38CAD028950","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","2","entity00362441_2024-03-31.xsd","entity00362441_2024-03-31.xsd",".xsd","319826","20485","False","True","False","False","False","False","D05796CA1F734DF08BA8A4EA2A65C3703B34D5C60EAA851547B5D4F19BA06F47","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","3","entity00362441_2024-03-31_def.xml","entity00362441_2024-03-31_def.xml",".xml","2816720","96538","False","False","False","False","False","True","A341CA8E31897A3E789264A70A58868D14E7B599BC68B6DFE0CA26E6BF114BEE","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","4","entity00362441_2024-03-31_cal.xml","entity00362441_2024-03-31_cal.xml",".xml","121194","5256","False","False","False","False","True","False","BCE2644E7775871EB4A48A95B7B3203EA979C1838CC968ECF714F12E7733F21F","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","5","entity00362441_2024-03-31_pre.xml","entity00362441_2024-03-31_pre.xml",".xml","2066490","83861","False","False","False","True","False","False","149E8434DB5CF3EF64056408EE98ABE72FB0AB5E2F038AB08EA147A9F1829E0C","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","6","entity00362441_2024-03-31_lab-ko.xml","entity00362441_2024-03-31_lab-ko.xml",".xml","3375425","127031","False","False","True","False","False","False","7E122222951C56D20EDC0BE4C8D05A51178D213AADF703569676C94F4A282D26","PASS",""
