security_id,market,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id
ETN,US,2015-12-23,90,90,0,0,0,90,751,SEASONED,221417516.75555557,221417516.75555557,221417516.75555557,ZERO,v0.9-pilot,CALCULATED,2015-12-23,2015-12-31,RC-2015-12-31
GEV,US,2015-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2015-12-23,2015-12-31,RC-2015-12-31
KTOS,US,2015-12-23,90,90,0,0,0,90,751,SEASONED,2638997.8,2638997.8,2638997.8,ZERO,v0.9-pilot,CALCULATED,2015-12-23,2015-12-31,RC-2015-12-31
SPCX,US,2015-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2015-12-23,2015-12-31,RC-2015-12-31
TER,US,2015-12-23,90,90,0,0,0,90,751,SEASONED,43305742.48888889,43305742.48888889,43305742.48888889,ZERO,v0.9-pilot,CALCULATED,2015-12-23,2015-12-31,RC-2015-12-31
010120,KR,2016-03-23,90,90,0,0,0,90,794,SEASONED,7232351160.0,7232351160.0,7232351160.0,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
012450,KR,2016-03-23,90,90,0,0,0,90,794,SEASONED,10694862962.222221,10694862962.222221,10694862962.222221,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
018260,KR,2016-03-23,90,90,0,0,0,90,334,SEASONED,34082387683.333332,34082387683.333332,34082387683.333332,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
064350,KR,2016-03-23,90,90,0,0,0,90,590,SEASONED,3400099126.6666665,3400099126.6666665,3400099126.6666665,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
064400,KR,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
079550,KR,2016-03-23,90,90,0,0,0,90,116,SEASONED,16086652848.88889,16086652848.88889,16086652848.88889,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
267260,KR,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
298040,KR,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
307950,KR,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
ALAB,US,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
ANET,US,2016-03-23,90,90,0,0,0,90,453,SEASONED,55619798.362666674,55619798.362666674,55619798.362666674,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
APH,US,2016-03-23,90,90,0,0,0,90,812,SEASONED,79571803.37777779,79571803.37777779,79571803.37777779,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
ATI,US,2016-03-23,90,90,0,0,0,90,812,SEASONED,34189398.03333333,34189398.03333333,34189398.03333333,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
ETN,US,2016-03-23,90,90,0,0,0,90,812,SEASONED,206104697.95555556,206104697.95555556,206104697.95555556,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
GEV,US,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
KTOS,US,2016-03-23,90,90,0,0,0,90,812,SEASONED,2129446.8666666667,2129446.8666666667,2129446.8666666667,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
SPCX,US,2016-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-03-23,2016-03-31,RC-2016-03-31
TER,US,2016-03-23,90,90,0,0,0,90,812,SEASONED,40773639.91111111,40773639.91111111,40773639.91111111,ZERO,v0.9-pilot,CALCULATED,2016-03-23,2016-03-31,RC-2016-03-31
010120,KR,2016-06-23,90,90,0,0,0,90,856,SEASONED,5731331308.888889,5731331308.888889,5731331308.888889,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
012450,KR,2016-06-23,90,90,0,0,0,90,856,SEASONED,15672343806.11111,15672343806.11111,15672343806.11111,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
018260,KR,2016-06-23,90,90,0,0,0,90,396,SEASONED,34996167443.022224,34996167443.022224,34996167443.022224,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
064350,KR,2016-06-23,90,90,0,0,0,90,652,SEASONED,3558436501.111111,3558436501.111111,3558436501.111111,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
064400,KR,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
079550,KR,2016-06-23,90,90,0,0,0,90,178,SEASONED,11758719296.044445,11758719296.044445,11758719296.044445,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
267260,KR,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
298040,KR,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
307950,KR,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
ALAB,US,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
ANET,US,2016-06-23,90,90,0,0,0,90,517,SEASONED,53526064.387555555,53526064.387555555,53526064.387555555,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
APH,US,2016-06-23,90,90,0,0,0,90,876,SEASONED,67466834.17777778,67466834.17777778,67466834.17777778,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
ATI,US,2016-06-23,90,90,0,0,0,90,876,SEASONED,39796755.48888889,39796755.48888889,39796755.48888889,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
ETN,US,2016-06-23,90,90,0,0,0,90,876,SEASONED,156194478.06666666,156194478.06666666,156194478.06666666,ZERO,v0.9-pilot,CALCULATED,2016-06-23,2016-06-30,RC-2016-06-30
GEV,US,2016-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2016-06-23,2016-06-30,RC-2016-06-30
